t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,test_phase
49508,SAFE_DISABLED,8.7793,8.7559,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
49608,SAFE_DISABLED,8.7793,8.7713,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
49708,SAFE_DISABLED,8.7793,8.7754,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
49808,SAFE_DISABLED,8.7793,8.778,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
49908,SAFE_DISABLED,8.7793,8.7787,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
50008,SAFE_DISABLED,8.7793,8.7791,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
50108,SAFE_DISABLED,8.7793,8.7792,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
50208,SAFE_DISABLED,8.7793,8.7793,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
50308,SAFE_DISABLED,8.7793,8.7793,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
50408,SAFE_DISABLED,8.7793,8.7793,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
50508,SAFE_DISABLED,8.7793,8.7793,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
50608,SAFE_DISABLED,8.7793,8.7793,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
50708,SAFE_DISABLED,8.7107,8.7588,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
50808,SAFE_DISABLED,8.7107,8.7373,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
50908,SAFE_DISABLED,8.7107,8.7238,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
51008,SAFE_DISABLED,8.7793,8.7358,-10.3711,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,
51108,SAFE_DISABLED,8.7793,8.7436,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
51208,SAFE_DISABLED,8.7793,8.7671,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
51308,SAFE_DISABLED,8.7793,8.7733,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
51408,SAFE_DISABLED,8.7793,8.7773,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
51508,SAFE_DISABLED,8.7793,8.7639,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
51608,SAFE_DISABLED,8.7107,8.729,-10.3711,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,
51708,SAFE_DISABLED,8.7107,8.7197,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
51808,SAFE_DISABLED,8.7793,8.7589,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
51908,SAFE_DISABLED,8.7793,8.7693,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
52008,SAFE_DISABLED,8.7793,8.7759,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
52108,SAFE_DISABLED,8.7793,8.7777,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
52208,SAFE_DISABLED,8.7107,8.7582,-10.3711,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,
52308,SAFE_DISABLED,8.7107,8.734,-10.3711,0.0,0.0,0,0.0,29,1,0,0.0,0.0,0,
52408,SAFE_DISABLED,8.7107,8.7187,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
52508,SAFE_DISABLED,8.7107,8.7147,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
52608,SAFE_DISABLED,8.7107,8.7121,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
52708,SAFE_DISABLED,8.7107,8.7114,-10.3711,0.0,0.0,0,0.0,29,1,0,0.0,0.0,0,
52808,SAFE_DISABLED,8.7793,8.7315,-10.3711,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,
52908,SAFE_DISABLED,8.7793,8.7559,-10.3711,0.0,0.0,0,0.0,29,1,0,0.0,0.0,0,
53008,SAFE_DISABLED,8.7793,8.7713,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
53108,SAFE_DISABLED,8.7793,8.7754,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
53208,SAFE_DISABLED,8.7793,8.778,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
53308,SAFE_DISABLED,8.7793,8.7787,-10.3711,0.0,0.0,0,0.0,29,1,0,0.0,0.0,0,
53408,SAFE_DISABLED,8.7793,8.7791,-10.3711,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,
53508,SAFE_DISABLED,8.7793,8.7792,-10.3711,0.0,0.0,0,0.0,29,1,0,0.0,0.0,0,
53608,SAFE_DISABLED,8.7793,8.7793,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
55921,READY,4.7965,5.9026,-10.5469,0.0,0.0,0,0.0,38,1,0,0.0,0.0,0,
56022,READY,3.1541,4.3512,-10.4738,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
56122,READY,2.2623,3.3867,-10.4615,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56222,READY,0.4634,1.8677,-10.4594,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
56322,READY,-0.2575,0.8703,-10.4591,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
56422,READY,-1.2035,-0.0895,-10.459,0.0,0.0,0,0.0,27,1,0,0.0,0.0,0,
56522,READY,-2.8459,-1.646,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56622,READY,-3.7377,-2.6119,-10.459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
56722,READY,-5.5366,-4.1318,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
56822,READY,-6.2575,-5.1294,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
56922,READY,-7.5571,-6.5297,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57022,READY,-7.9591,-7.2299,-10.459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
57122,READY,-8.7137,-8.1415,-10.459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
57222,READY,-8.8509,-8.4889,-10.459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
57322,READY,-9.1939,-8.9016,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
57422,READY,-9.1939,-9.0651,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
57522,READY,-8.8509,-8.9243,-10.459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
57622,READY,-8.7137,-8.8169,-10.459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
57722,READY,-8.3707,-8.5237,-10.459,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
57822,READY,-8.3707,-8.4457,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
57922,READY,-8.3707,-8.3964,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58022,READY,-8.3707,-8.3833,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
58122,READY,-8.7823,-8.5229,-10.459,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
58222,READY,-8.7823,-8.6552,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
58322,READY,-9.6055,-8.9856,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58422,READY,-8.7823,-9.0548,-10.459,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
58522,READY,-9.1253,-9.0507,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58622,READY,-9.1253,-9.0887,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
58722,READY,-9.1253,-9.1127,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
58822,READY,-9.1253,-9.1191,-10.459,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
58923,READY,-8.7137,-8.9997,-10.459,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
59023,READY,-8.7137,-8.9402,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59123,READY,-8.7137,-8.7914,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
59223,READY,-8.7137,-8.7517,-10.459,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
59323,READY,-7.8905,-8.4798,-10.459,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
59423,READY,-8.7137,-8.599,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59523,READY,-5.7137,-7.1621,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
59623,READY,-5.7137,-6.4234,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59723,READY,-3.9987,-5.0824,-10.459,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
59823,READY,-2.7137,-3.8744,-10.459,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
59923,READY,-0.9987,-2.5973,-10.459,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
60023,READY,0.2863,-1.3965,-10.459,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
60192,READY,0.2863,-0.2909,-10.459,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,
60292,READY,2.1661,0.9276,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
60392,READY,3.2863,2.0302,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
60492,READY,5.0837,3.5748,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
60592,READY,6.0475,4.7183,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
60692,READY,7.1438,6.0057,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
60792,READY,8.4874,7.1866,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
60892,READY,9.2863,8.531,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
60992,READY,9.2863,8.531,-10.459,0.0,0.0,0,0.0,105,1,2,0.0,0.0,0,
61092,READY,9.2863,8.531,-10.459,0.0,0.0,0,0.0,205,1,4,0.0,0.0,0,
61192,READY,9.2863,8.531,-10.459,0.0,0.0,0,0.0,305,0,7,0.0,0.0,0,
61292,READY,9.2863,8.531,-10.459,0.0,0.0,0,0.0,405,0,9,0.0,0.0,0,
61392,READY,9.2863,8.531,-10.459,0.0,0.0,0,0.0,505,0,12,0.0,0.0,0,
61492,READY,12.2863,9.6576,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
61592,READY,12.2863,10.9983,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
61692,READY,12.5523,12.0545,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
61792,READY,12.4151,12.2528,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
61892,READY,12.3465,12.3144,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
61992,READY,12.1407,12.2691,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
62092,READY,11.5233,11.9031,-10.459,0.0,0.0,0,0.0,45,1,0,0.0,0.0,0,
62192,READY,10.4257,11.4599,-10.459,0.0,0.0,0,0.0,65,1,1,0.0,0.0,0,
62292,READY,9.8083,10.9645,-10.459,0.0,0.0,0,0.0,84,1,1,0.0,0.0,0,
62392,READY,9.8083,10.9645,-10.459,0.0,0.0,0,0.0,184,1,4,0.0,0.0,0,
62492,READY,9.8083,10.9645,-10.459,0.0,0.0,0,0.0,284,1,6,0.0,0.0,0,
62592,READY,9.8083,10.9645,-10.459,0.0,0.0,0,0.0,384,0,9,0.0,0.0,0,
62692,READY,9.8083,10.9645,-10.459,0.0,0.0,0,0.0,484,0,11,0.0,0.0,0,
62792,READY,9.8083,10.9645,-10.459,0.0,0.0,0,0.0,584,0,12,0.0,0.0,0,
62892,READY,6.8083,8.2339,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
62992,READY,5.0749,6.8048,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
63092,READY,4.5947,5.7281,-10.459,0.0,0.0,0,0.0,45,1,0,0.0,0.0,0,
63192,READY,4.5947,4.9835,-10.459,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
63292,READY,4.5261,4.7646,-10.459,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
63392,READY,4.5947,4.653,-10.459,0.0,0.0,0,0.0,7,1,0,0.0,0.0,0,
63492,READY,4.5947,4.6233,-10.459,0.0,0.0,0,0.0,27,1,0,0.0,0.0,0,
63592,READY,4.3203,4.4732,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
63692,READY,4.3203,4.3953,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
63792,READY,3.9087,4.1649,-10.459,0.0,0.0,0,0.0,7,1,0,0.0,0.0,0,
63892,READY,3.9773,4.0693,-10.459,0.0,0.0,0,0.0,27,1,0,0.0,0.0,0,
63992,READY,3.8401,3.9288,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
64092,READY,3.7029,3.8136,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
64192,READY,3.7029,3.7409,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
64292,READY,3.4971,3.6598,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
64392,READY,3.3599,3.4729,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
64492,READY,3.2227,3.3453,-10.459,0.0,0.0,0,0.0,27,1,0,0.0,0.0,0,
64592,READY,3.0855,3.1746,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
64692,READY,2.8111,3.0181,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
64792,READY,2.8111,2.8821,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
64892,READY,2.1251,2.5105,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
64992,READY,1.2333,1.7319,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
65092,READY,1.2333,1.4776,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
65192,READY,1.2333,1.3171,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
65292,READY,1.7135,1.4185,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
65392,READY,3.0169,2.2612,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
65492,READY,3.0855,2.6816,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
65592,READY,3.0855,2.947,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
65692,READY,2.8111,2.9353,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
65792,READY,2.8111,2.8537,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
65892,READY,2.8111,2.832,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
65992,READY,3.4285,3.1634,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
66092,READY,3.4971,3.3336,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
66192,READY,3.4971,3.4411,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
66292,READY,3.4285,3.4347,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
66392,READY,3.4285,3.4306,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
66492,READY,3.4285,3.4296,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
66592,READY,3.9087,3.7444,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
66692,READY,3.9087,3.8282,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
66792,READY,4.0459,3.9713,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
66892,READY,3.9087,3.9682,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
66992,READY,4.0459,3.9703,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
67092,READY,4.2517,4.1138,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
67192,READY,4.2517,4.2044,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
67292,READY,4.4575,4.3047,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
67392,READY,4.4575,4.4339,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
67492,READY,4.3203,4.4048,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
67592,READY,4.5947,4.5296,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
67692,READY,4.5947,4.5628,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
67792,READY,4.5261,4.5632,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
67892,READY,4.5947,4.5793,-10.459,0.0,0.0,0,0.0,26,1,0,0.0,0.0,0,
67992,READY,4.7319,4.6551,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
68092,READY,4.5261,4.6181,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
68192,READY,4.2517,4.3774,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
68292,READY,4.1145,4.2722,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
68392,READY,3.9773,4.103,-10.459,0.0,0.0,0,0.0,6,1,0,0.0,0.0,0,
68492,READY,3.9773,4.0389,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
68592,READY,4.1145,4.054,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
68692,READY,4.3889,4.2104,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
68792,READY,4.3203,4.3071,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
68892,READY,4.3203,4.3139,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
68992,READY,4.3889,4.3387,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
69092,READY,4.3889,4.3643,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
69192,READY,4.3889,4.3805,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
69292,READY,4.3889,4.3848,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
69392,READY,4.3889,4.3875,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
69492,READY,4.3889,4.3882,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
69592,READY,4.3889,4.3887,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
69692,READY,4.3889,4.3888,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
69792,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
69892,READY,4.3889,4.3745,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
69992,READY,4.3203,4.3634,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
70092,READY,4.3203,4.3414,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
70192,READY,4.3889,4.3582,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
70292,READY,4.3889,4.3739,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
70392,READY,4.3889,4.3838,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
70492,READY,4.3889,4.3864,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
70592,READY,4.3889,4.3881,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
70692,READY,4.3889,4.3885,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
70792,READY,4.3889,4.3888,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
70892,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
70992,READY,4.3203,4.3539,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
71092,READY,3.9773,4.1619,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
71192,READY,3.9773,4.0406,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
71292,READY,3.9773,4.0084,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
71392,READY,3.9773,3.988,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
71492,READY,3.9773,3.9826,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
71592,READY,4.3203,4.082,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
71692,READY,4.3203,4.2036,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
71792,READY,4.3889,4.3254,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
71892,READY,4.3889,4.3578,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
71992,READY,4.3889,4.3783,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
72092,READY,4.3889,4.3837,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
72192,READY,4.3889,4.3871,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
72292,READY,4.3889,4.3881,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
72392,READY,4.3889,4.3886,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
72492,READY,4.3889,4.3888,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
72592,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
72692,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
72792,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,
72892,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
72992,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
73092,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
73192,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
73292,READY,4.3889,4.3889,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
73392,READY,4.3203,4.3439,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
73492,READY,4.3203,4.3319,-10.459,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,
73592,READY,4.3889,4.3694,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
73692,READY,4.3889,4.3794,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
73792,READY,4.3889,4.3857,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
73892,READY,4.3889,4.3873,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
73992,READY,3.9773,4.2649,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
74092,READY,3.9773,4.1183,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
74192,READY,3.9773,4.0257,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
74292,READY,3.9773,4.001,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
74392,READY,3.9773,3.9855,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
74492,READY,3.9773,3.9813,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
74592,READY,3.9773,3.9787,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
74692,READY,3.9773,3.978,-10.459,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,
74792,READY,3.9773,3.9776,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
74892,READY,3.9773,3.9775,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
74992,READY,3.9773,3.9774,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
75092,READY,3.9773,3.9774,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
75192,READY,3.9773,3.9773,-10.459,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,
75292,READY,3.9773,3.9773,-10.459,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,
75392,READY,3.9773,3.9773,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
75492,READY,3.9773,3.9773,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
75592,READY,3.9773,3.9773,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
75692,READY,3.9773,3.9773,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
75792,READY,4.3889,4.2478,-10.459,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,
75892,READY,4.3889,4.3198,-10.459,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,
75992,READY,4.3889,4.3652,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
76092,READY,4.3889,4.3773,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
76192,READY,4.3889,4.385,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
76292,READY,4.3889,4.387,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
76392,READY,4.3889,4.3883,-10.459,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,
76492,READY,4.3889,4.3886,-10.459,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,
76592,READY,4.3203,4.3682,-10.459,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,
76692,READY,4.3203,4.3582,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
76792,READY,4.3203,4.3333,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
76892,READY,4.3203,4.3411,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
76992,READY,4.0459,4.1875,-10.459,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,
77092,READY,4.0459,4.1729,-10.459,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,
77192,READY,4.0459,4.2019,-10.459,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,
77292,READY,4.3889,4.2973,-10.459,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,
77392,READY,4.3889,4.3575,-10.459,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,
77492,READY,4.3889,4.3735,-10.459,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,
