t_s,x_m,x_hat_m,d_meas_m,theta_deg,theta_hat_deg,phi_deg,phi_cmd_deg
8.131776480400333407e-01,1.264908535269727852e-01,1.264908535269728129e-01,3.264908535269728240e-01,8.174973642480274805e+00,3.977141377158211810e+00,3.977141377158211810e+00,4.000000000000000000e+00
8.140116763969974523e-01,1.268103232054306750e-01,1.268103232054306750e-01,3.268103232054306861e-01,8.176225043497030498e+00,3.977378447503638448e+00,3.977378447503638448e+00,4.000000000000000000e+00
8.148457047539615639e-01,1.271302397594237521e-01,1.271302397594237799e-01,3.271302397594237910e-01,8.177469722094956595e+00,3.977613058870262730e+00,3.977613058870262730e+00,4.000000000000000000e+00
8.156797331109257865e-01,1.274506029276861463e-01,1.274506029276861185e-01,3.274506029276861296e-01,8.178707758625256119e+00,3.977845236825883202e+00,3.977845236825883202e+00,4.000000000000000000e+00
8.165137614678898981e-01,1.277714124488188441e-01,1.277714124488188441e-01,3.277714124488188552e-01,8.179939232597687848e+00,3.978075006679901104e+00,3.978075006679901104e+00,4.000000000000000000e+00
8.173477898248540097e-01,1.280926680612899660e-01,1.280926680612899937e-01,3.280926680612900048e-01,8.181164222680569864e+00,3.978302393483325261e+00,3.978302393483325261e+00,4.000000000000000000e+00
8.181818181818181213e-01,1.284143695034346278e-01,1.284143695034346000e-01,3.284143695034346111e-01,8.182382806700781330e+00,3.978527422028766747e+00,3.978527422028766747e+00,4.000000000000000000e+00
8.190158465387822329e-01,1.287365165134549128e-01,1.287365165134549128e-01,3.287365165134549239e-01,8.183595061643753610e+00,3.978750116850442886e+00,3.978750116850442886e+00,4.000000000000000000e+00
8.198498748957464555e-01,1.290591088294198996e-01,1.290591088294198996e-01,3.290591088294199107e-01,8.184801063653479147e+00,3.978970502224177253e+00,3.978970502224177253e+00,4.000000000000000000e+00
8.206839032527105671e-01,1.293821461892656344e-01,1.293821461892656344e-01,3.293821461892656455e-01,8.186000888032507916e+00,3.979188602167396560e+00,3.979188602167396560e+00,4.000000000000000000e+00
8.215179316096746787e-01,1.297056283307951863e-01,1.297056283307951863e-01,3.297056283307951974e-01,8.187194609241945642e+00,3.979404440439133772e+00,3.979404440439133772e+00,4.000000000000000000e+00
8.223519599666387903e-01,1.300295549916786475e-01,1.300295549916786197e-01,3.300295549916786308e-01,8.188382300901459132e+00,3.979618040540026769e+00,3.979618040540026769e+00,4.000000000000000000e+00
8.231859883236030129e-01,1.303539259094531610e-01,1.303539259094531610e-01,3.303539259094531721e-01,8.189564035789372198e+00,3.979829425712342328e+00,3.979829425712342328e+00,4.000000000000000000e+00
8.240200166805671245e-01,1.306787408217089941e-01,1.306787408217089941e-01,3.306787408217090052e-01,8.190739886622866450e+00,3.980038619097857389e+00,3.980038619097857389e+00,4.000000000000000000e+00
8.248540450375312361e-01,1.310039994655989304e-01,1.310039994655989304e-01,3.310039994655989415e-01,8.191909924985360192e+00,3.980245643428537150e+00,3.980245643428537150e+00,4.000000000000000000e+00
8.256880733944953477e-01,1.313297015778943366e-01,1.313297015778943089e-01,3.313297015778943200e-01,8.193074220889117854e+00,3.980450521001121178e+00,3.980450521001121178e+00,4.000000000000000000e+00
8.265221017514595703e-01,1.316558468953306082e-01,1.316558468953306082e-01,3.316558468953306194e-01,8.194232843693622925e+00,3.980653273912628354e+00,3.980653273912628354e+00,4.000000000000000000e+00
8.273561301084236819e-01,1.319824351546070584e-01,1.319824351546070584e-01,3.319824351546070695e-01,8.195385862105585062e+00,3.980853924060351545e+00,3.980853924060351545e+00,4.000000000000000000e+00
8.281901584653877935e-01,1.323094660923872234e-01,1.323094660923871957e-01,3.323094660923872068e-01,8.196533344178940084e+00,3.981052493141864268e+00,3.981052493141864268e+00,4.000000000000000000e+00
8.290241868223519051e-01,1.326369394452985850e-01,1.326369394452985850e-01,3.326369394452985961e-01,8.197675357314842870e+00,3.981249002655012248e+00,3.981249002655012248e+00,4.000000000000000000e+00
8.298582151793160167e-01,1.329648549499327370e-01,1.329648549499327648e-01,3.329648549499327759e-01,8.198811968261674465e+00,3.981443473897920526e+00,3.981443473897920526e+00,4.000000000000000000e+00
8.306922435362802393e-01,1.332932123428453020e-01,1.332932123428453020e-01,3.332932123428453131e-01,8.199943243115038527e+00,3.981635927968992128e+00,3.981635927968992128e+00,4.000000000000000000e+00
8.315262718932443509e-01,1.336220113605558757e-01,1.336220113605559034e-01,3.336220113605559145e-01,8.201069247317761324e+00,3.981826385766904064e+00,3.981826385766904064e+00,4.000000000000000000e+00
8.323603002502084625e-01,1.339512517395481939e-01,1.339512517395481939e-01,3.339512517395482050e-01,8.202190045659891737e+00,3.982014867990611773e+00,3.982014867990611773e+00,4.000000000000000000e+00
8.331943286071725741e-01,1.342809332162700486e-01,1.342809332162700486e-01,3.342809332162700597e-01,8.203305702278704814e+00,3.982201395139346456e+00,3.982201395139346456e+00,4.000000000000000000e+00
8.340283569641367967e-01,1.346110555271332609e-01,1.346110555271332609e-01,3.346110555271332720e-01,8.204416280658698213e+00,3.982385987512618186e+00,3.982385987512618186e+00,4.000000000000000000e+00
8.348623853211009083e-01,1.349416184085136527e-01,1.349416184085136527e-01,3.349416184085136639e-01,8.205521843631590428e+00,3.982568665210211023e+00,3.982568665210211023e+00,4.000000000000000000e+00
8.356964136780650199e-01,1.352726215967511025e-01,1.352726215967510748e-01,3.352726215967510859e-01,8.206622453376324344e+00,3.982749448132187897e+00,3.982749448132187897e+00,4.000000000000000000e+00
8.365304420350291315e-01,1.356040648281496286e-01,1.356040648281496286e-01,3.356040648281496397e-01,8.207718171419067232e+00,3.982928355978887058e+00,3.982928355978887058e+00,4.000000000000000000e+00
8.373644703919932430e-01,1.359359478389772224e-01,1.359359478389772224e-01,3.359359478389772335e-01,8.208809058633210753e+00,3.983105408250926072e+00,3.983105408250926072e+00,4.000000000000000000e+00
8.381984987489574657e-01,1.362682703654659877e-01,1.362682703654660155e-01,3.362682703654660266e-01,8.209895175239365628e+00,3.983280624249195156e+00,3.983280624249195156e+00,4.000000000000000000e+00
8.390325271059215773e-01,1.366010321438119179e-01,1.366010321438119179e-01,3.366010321438119290e-01,8.210976580805370517e+00,3.983454023074864736e+00,3.983454023074864736e+00,4.000000000000000000e+00
8.398665554628856889e-01,1.369342329101752576e-01,1.369342329101752576e-01,3.369342329101752687e-01,8.212053334246286695e+00,3.983625623629381884e+00,3.983625623629381884e+00,4.000000000000000000e+00
8.407005838198498004e-01,1.372678724006801687e-01,1.372678724006801687e-01,3.372678724006801798e-01,8.213125493824396273e+00,3.983795444614468551e+00,3.983795444614468551e+00,4.000000000000000000e+00
8.415346121768140231e-01,1.376019503514149811e-01,1.376019503514149811e-01,3.376019503514149922e-01,8.214193117149207524e+00,3.983963504532124222e+00,3.983963504532124222e+00,4.000000000000000000e+00
8.423686405337781347e-01,1.379364664984318867e-01,1.379364664984318867e-01,3.379364664984318978e-01,8.215256261177446007e+00,3.984129821684626371e+00,3.984129821684626371e+00,4.000000000000000000e+00
8.432026688907422463e-01,1.382714205777473282e-01,1.382714205777473282e-01,3.382714205777473393e-01,8.216314982213072327e+00,3.984294414174526455e+00,3.984294414174526455e+00,4.000000000000000000e+00
8.440366972477063578e-01,1.386068123253643980e-01,1.386068123253643702e-01,3.386068123253643813e-01,8.217369335996721702e+00,3.984457299924106355e+00,3.984457299924106355e+00,4.000000000000000000e+00
8.448707256046705805e-01,1.389426414773197727e-01,1.389426414773197727e-01,3.389426414773197838e-01,8.218419378198150937e+00,3.984618496752414529e+00,3.984618496752414529e+00,4.000000000000000000e+00
8.457047539616346921e-01,1.392789077693013244e-01,1.392789077693013522e-01,3.392789077693013633e-01,8.219465163104116456e+00,3.984778022070968095e+00,3.984778022070968095e+00,4.000000000000000000e+00
8.465387823185988037e-01,1.396156109369642295e-01,1.396156109369642295e-01,3.396156109369642406e-01,8.220506744288750056e+00,3.984935893085393754e+00,3.984935893085393754e+00,4.000000000000000000e+00
8.473728106755629153e-01,1.399527507159975537e-01,1.399527507159975537e-01,3.399527507159975648e-01,8.221544174818339101e+00,3.985092126845497074e+00,3.985092126845497074e+00,4.000000000000000000e+00
8.482068390325270268e-01,1.402903268421240857e-01,1.402903268421241134e-01,3.402903268421241245e-01,8.222577507251330076e+00,3.985246740245268260e+00,3.985246740245268260e+00,4.000000000000000000e+00
8.490408673894912495e-01,1.406283390511005593e-01,1.406283390511005593e-01,3.406283390511005704e-01,8.223606793638328583e+00,3.985399750022875498e+00,3.985399750022875498e+00,4.000000000000000000e+00
8.498748957464553611e-01,1.409667870787172650e-01,1.409667870787172927e-01,3.409667870787173038e-01,8.224632085522092240e+00,3.985551172760669836e+00,3.985551172760669836e+00,4.000000000000000000e+00
8.507089241034194727e-01,1.413056706607985769e-01,1.413056706607985769e-01,3.413056706607985880e-01,8.225653433937541337e+00,3.985701024885181631e+00,3.985701024885181631e+00,4.000000000000000000e+00
8.515429524603835842e-01,1.416449895332025366e-01,1.416449895332025366e-01,3.416449895332025477e-01,8.226670889411753507e+00,3.985849322667124550e+00,3.985849322667124550e+00,4.000000000000000000e+00
8.523769808173478069e-01,1.419847434318210755e-01,1.419847434318210477e-01,3.419847434318210588e-01,8.227684501963961949e+00,3.985996082221393788e+00,3.985996082221393788e+00,4.000000000000000000e+00
8.532110091743119185e-01,1.423249320925797923e-01,1.423249320925797923e-01,3.423249320925798034e-01,8.228694321105558984e+00,3.986141319507062963e+00,3.986141319507062963e+00,4.000000000000000000e+00
8.540450375312760301e-01,1.426655552514382308e-01,1.426655552514382586e-01,3.426655552514382697e-01,8.229700395840096050e+00,3.986285050327388557e+00,3.986285050327388557e+00,4.000000000000000000e+00
8.548790658882401416e-01,1.430066126443897134e-01,1.430066126443896857e-01,3.430066126443896968e-01,8.230702774663280152e+00,3.986427290329809914e+00,3.986427290329809914e+00,4.000000000000000000e+00
8.557130942452042532e-01,1.433481040074613688e-01,1.433481040074613966e-01,3.433481040074614077e-01,8.231701505562973864e+00,3.986568055005943467e+00,3.986568055005943467e+00,4.000000000000000000e+00
8.565471226021684759e-01,1.436900290767141875e-01,1.436900290767141875e-01,3.436900290767141986e-01,8.232696636019205982e+00,3.986707359691590735e+00,3.986707359691590735e+00,4.000000000000000000e+00
8.573811509591325875e-01,1.440323875882427718e-01,1.440323875882427718e-01,3.440323875882427829e-01,8.233688213004151990e+00,3.986845219566732990e+00,3.986845219566732990e+00,4.000000000000000000e+00
8.582151793160966990e-01,1.443751792781758081e-01,1.443751792781758359e-01,3.443751792781758470e-01,8.234676282982155371e+00,3.986981649655531257e+00,3.986981649655531257e+00,4.000000000000000000e+00
8.590492076730608106e-01,1.447184038826755947e-01,1.447184038826755947e-01,3.447184038826756058e-01,8.235660891909706294e+00,3.987116664826330759e+00,3.987116664826330759e+00,4.000000000000000000e+00
8.598832360300250333e-01,1.450620611379384028e-01,1.450620611379384028e-01,3.450620611379384139e-01,8.236642085235466482e+00,3.987250279791654695e+00,3.987250279791654695e+00,4.000000000000000000e+00
8.607172643869891449e-01,1.454061507801940878e-01,1.454061507801940878e-01,3.454061507801940989e-01,8.237619907900240790e+00,3.987382509108210016e+00,3.987382509108210016e+00,4.000000000000000000e+00
8.615512927439532564e-01,1.457506725457065333e-01,1.457506725457065611e-01,3.457506725457065722e-01,8.238594404337003851e+00,3.987513367176882539e+00,3.987513367176882539e+00,4.000000000000000000e+00
8.623853211009173680e-01,1.460956261707733184e-01,1.460956261707733184e-01,3.460956261707733295e-01,8.239565618470878761e+00,3.987642868242741834e+00,3.987642868242741834e+00,4.000000000000000000e+00
8.632193494578814796e-01,1.464410113917259115e-01,1.464410113917258838e-01,3.464410113917258949e-01,8.240533593719153060e+00,3.987771026395036778e+00,3.987771026395036778e+00,4.000000000000000000e+00
8.640533778148457023e-01,1.467868279450112168e-01,1.467868279450112445e-01,3.467868279450112556e-01,8.241498373263693722e+00,3.987897855633506961e+00,3.987897855633506961e+00,4.000000000000000000e+00
8.648874061718098138e-01,1.471330755670602897e-01,1.471330755670602897e-01,3.471330755670603008e-01,8.242459999892824740e+00,3.988023369798046058e+00,3.988023369798046058e+00,4.000000000000000000e+00
8.657214345287739254e-01,1.474797539941188063e-01,1.474797539941187785e-01,3.474797539941187896e-01,8.243418515339696384e+00,3.988147582418308357e+00,3.988147582418308357e+00,4.000000000000000000e+00
8.665554628857380370e-01,1.478268629625129893e-01,1.478268629625129615e-01,3.478268629625129726e-01,8.244373960927754652e+00,3.988270506898218049e+00,3.988270506898218049e+00,4.000000000000000000e+00
8.673894912427022597e-01,1.481744022086550761e-01,1.481744022086550761e-01,3.481744022086550872e-01,8.245326377585527666e+00,3.988392156519896758e+00,3.988392156519896758e+00,4.000000000000000000e+00
8.682235195996663712e-01,1.485223714690430685e-01,1.485223714690430685e-01,3.485223714690430796e-01,8.246275805846616791e+00,3.988512544443662211e+00,3.988512544443662211e+00,4.000000000000000000e+00
8.690575479566304828e-01,1.488707704802610388e-01,1.488707704802610388e-01,3.488707704802610499e-01,8.247222285849703738e+00,3.988631683708028675e+00,3.988631683708028675e+00,4.000000000000000000e+00
8.698915763135945944e-01,1.492195989789789068e-01,1.492195989789789068e-01,3.492195989789789179e-01,8.248165857338548790e+00,3.988749587229704741e+00,3.988749587229704741e+00,4.000000000000000000e+00
8.707256046705588171e-01,1.495688567019525517e-01,1.495688567019525794e-01,3.495688567019525905e-01,8.249106559661983695e+00,3.988866267803598653e+00,3.988866267803598653e+00,4.000000000000000000e+00
8.715596330275229286e-01,1.499185433860237004e-01,1.499185433860236727e-01,3.499185433860236838e-01,8.250044431773922327e+00,3.988981738102812091e+00,3.988981738102812091e+00,4.000000000000000000e+00
8.723936613844870402e-01,1.502686587681200947e-01,1.502686587681200669e-01,3.502686587681200781e-01,8.250979512233353574e+00,3.989096010678643722e+00,3.989096010678643722e+00,4.000000000000000000e+00
8.732276897414511518e-01,1.506192025852552963e-01,1.506192025852552963e-01,3.506192025852553074e-01,8.251911839204344901e+00,3.989209097960590977e+00,3.989209097960590977e+00,4.000000000000000000e+00
8.740617180984152634e-01,1.509701745745289092e-01,1.509701745745289370e-01,3.509701745745289481e-01,8.252841450456040562e+00,3.989321012256343391e+00,3.989321012256343391e+00,4.000000000000000000e+00
8.748957464553794861e-01,1.513215744731263857e-01,1.513215744731263857e-01,3.513215744731263968e-01,8.253768383362661609e+00,3.989431765751791037e+00,3.989431765751791037e+00,4.000000000000000000e+00
8.757297748123435976e-01,1.516734020183189979e-01,1.516734020183189702e-01,3.516734020183189813e-01,8.254692674903502336e+00,3.989541370511017870e+00,3.989541370511017870e+00,4.000000000000000000e+00
8.765638031693077092e-01,1.520256569474641439e-01,1.520256569474641162e-01,3.520256569474641273e-01,8.255614361662942713e+00,3.989649838476303501e+00,3.989649838476303501e+00,4.000000000000000000e+00
8.773978315262718208e-01,1.523783389980049863e-01,1.523783389980049585e-01,3.523783389980049696e-01,8.256533479830434175e+00,3.989757181468126745e+00,3.989757181468126745e+00,4.000000000000000000e+00
8.782318598832360435e-01,1.527314479074707576e-01,1.527314479074707854e-01,3.527314479074707965e-01,8.257450065200504952e+00,3.989863411185160746e+00,3.989863411185160746e+00,4.000000000000000000e+00
8.790658882402001550e-01,1.530849834134763721e-01,1.530849834134763721e-01,3.530849834134763832e-01,8.258364153172763622e+00,3.989968539204274300e+00,3.989968539204274300e+00,4.000000000000000000e+00
8.798999165971642666e-01,1.534389452537228693e-01,1.534389452537228693e-01,3.534389452537228804e-01,8.259275778751893782e+00,3.990072576980534969e+00,3.990072576980534969e+00,4.000000000000000000e+00
8.807339449541283782e-01,1.537933331659971370e-01,1.537933331659971370e-01,3.537933331659971481e-01,8.260184976547655822e+00,3.990175535847203747e+00,3.990175535847203747e+00,4.000000000000000000e+00
8.815679733110924898e-01,1.541481468881720218e-01,1.541481468881720218e-01,3.541481468881720329e-01,8.261091780774890481e+00,3.990277427015740841e+00,3.990277427015740841e+00,4.000000000000000000e+00
8.824020016680567124e-01,1.545033861582062740e-01,1.545033861582063017e-01,3.545033861582063128e-01,8.261996225253511739e+00,3.990378261575800334e+00,3.990378261575800334e+00,4.000000000000000000e+00
8.832360300250208240e-01,1.548590507141490435e-01,1.548590507141490158e-01,3.548590507141490269e-01,8.262898343421509750e+00,3.990478050498774021e+00,3.990478050498774021e+00,4.000000000000000000e+00
8.840700583819849356e-01,1.552151402942547054e-01,1.552151402942547054e-01,3.552151402942547165e-01,8.263798168734853178e+00,3.990576804736738481e+00,3.990576804736738481e+00,4.000000000000000000e+00
8.849040867389490472e-01,1.555716546366673059e-01,1.555716546366672781e-01,3.555716546366672892e-01,8.264695733896576968e+00,3.990674534995783063e+00,3.990674534995783063e+00,4.000000000000000000e+00
8.857381150959132698e-01,1.559285934795469897e-01,1.559285934795469619e-01,3.559285934795469730e-01,8.265591071029851022e+00,3.990771251807632591e+00,3.990771251807632591e+00,4.000000000000000000e+00
8.865721434528773814e-01,1.562859565611794399e-01,1.562859565611794399e-01,3.562859565611794510e-01,8.266484211952736416e+00,3.990866965609269013e+00,3.990866965609269013e+00,4.000000000000000000e+00
8.874061718098414930e-01,1.566437436199760724e-01,1.566437436199760724e-01,3.566437436199760835e-01,8.267375188178203160e+00,3.990961686742934944e+00,3.990961686742934944e+00,4.000000000000000000e+00
8.882402001668056046e-01,1.570019543944739526e-01,1.570019543944739526e-01,3.570019543944739637e-01,8.268264030914112439e+00,3.991055425456131900e+00,3.991055425456131900e+00,4.000000000000000000e+00
8.890742285237698272e-01,1.573605886233358508e-01,1.573605886233358508e-01,3.573605886233358619e-01,8.269150771063229044e+00,3.991148191901620734e+00,3.991148191901620734e+00,4.000000000000000000e+00
8.899082568807339388e-01,1.577196460453500204e-01,1.577196460453499927e-01,3.577196460453500038e-01,8.270035439223217821e+00,3.991239996137422530e+00,3.991239996137422530e+00,4.000000000000000000e+00
8.907422852376980504e-01,1.580791263994304752e-01,1.580791263994305029e-01,3.580791263994305140e-01,8.270918065686636567e+00,3.991330848126815933e+00,3.991330848126815933e+00,4.000000000000000000e+00
8.915763135946621620e-01,1.584390294246169339e-01,1.584390294246169062e-01,3.584390294246169173e-01,8.271798680440948459e+00,3.991420757738341152e+00,3.991420757738341152e+00,4.000000000000000000e+00
8.924103419516262736e-01,1.587993548600746263e-01,1.587993548600746263e-01,3.587993548600746374e-01,8.272677313168516733e+00,3.991509734745795956e+00,3.991509734745795956e+00,4.000000000000000000e+00
8.932443703085904962e-01,1.591601024450945978e-01,1.591601024450945978e-01,3.591601024450946089e-01,8.273553993246597571e+00,3.991597788828238791e+00,3.991597788828238791e+00,4.000000000000000000e+00
8.940783986655546078e-01,1.595212719190932937e-01,1.595212719190933215e-01,3.595212719190933326e-01,8.274428749747354317e+00,3.991684929569986995e+00,3.991684929569986995e+00,4.000000000000000000e+00
8.949124270225187194e-01,1.598828630216130586e-01,1.598828630216130864e-01,3.598828630216130975e-01,8.275301611437841487e+00,3.991771166460616804e+00,3.991771166460616804e+00,4.000000000000000000e+00
8.957464553794828310e-01,1.602448754923217478e-01,1.602448754923217478e-01,3.602448754923217589e-01,8.276172606780020757e+00,3.991856508894964684e+00,3.991856508894964684e+00,4.000000000000000000e+00
8.965804837364470536e-01,1.606073090710129769e-01,1.606073090710130047e-01,3.606073090710130158e-01,8.277041763930746754e+00,3.991940966173126437e+00,3.991940966173126437e+00,4.000000000000000000e+00
8.974145120934111652e-01,1.609701634976058171e-01,1.609701634976057893e-01,3.609701634976058005e-01,8.277909110741775933e+00,3.992024547500456766e+00,3.992024547500456766e+00,4.000000000000000000e+00
8.982485404503752768e-01,1.613334385121451553e-01,1.613334385121451553e-01,3.613334385121451664e-01,8.278774674759764807e+00,3.992107261987568378e+00,3.992107261987568378e+00,4.000000000000000000e+00
8.990825688073393884e-01,1.616971338548014725e-01,1.616971338548015003e-01,3.616971338548015114e-01,8.279638483226268164e+00,3.992189118650337321e+00,3.992189118650337321e+00,4.000000000000000000e+00
8.999165971643035000e-01,1.620612492658709269e-01,1.620612492658708992e-01,3.620612492658709103e-01,8.280500563077740850e+00,3.992270126409894093e+00,3.992270126409894093e+00,4.000000000000000000e+00
9.007506255212677226e-01,1.624257844857753541e-01,1.624257844857753263e-01,3.624257844857753375e-01,8.281360940945535987e+00,3.992350294092632979e+00,3.992350294092632979e+00,4.000000000000000000e+00
9.015846538782318342e-01,1.627907392550620447e-01,1.627907392550620447e-01,3.627907392550620558e-01,8.282219643155904976e+00,3.992429630430205378e+00,3.992429630430205378e+00,4.000000000000000000e+00
9.024186822351959458e-01,1.631561133144041609e-01,1.631561133144041609e-01,3.631561133144041720e-01,8.283076695730002825e+00,3.992508144059521591e+00,3.992508144059521591e+00,4.000000000000000000e+00
9.032527105921600574e-01,1.635219064046004034e-01,1.635219064046004034e-01,3.635219064046004145e-01,8.283932124383879270e+00,3.992585843522753031e+00,3.992585843522753031e+00,4.000000000000000000e+00
9.040867389491242800e-01,1.638881182666579450e-01,1.638881182666579450e-01,3.638881182666579561e-01,8.284785954798008945e+00,3.992662737339051304e+00,3.992662737339051304e+00,4.000000000000000000e+00
9.049207673060883916e-01,1.642547486416285618e-01,1.642547486416285341e-01,3.642547486416285452e-01,8.285638212291109639e+00,3.992738833893398454e+00,3.992738833893398454e+00,4.000000000000000000e+00
9.057547956630525032e-01,1.646217972705581456e-01,1.646217972705581456e-01,3.646217972705581567e-01,8.286488921546206754e+00,3.992814141376109571e+00,3.992814141376109571e+00,4.000000000000000000e+00
9.065888240200166148e-01,1.649892638946483525e-01,1.649892638946483525e-01,3.649892638946483636e-01,8.287338107012365285e+00,3.992888667904327171e+00,3.992888667904327171e+00,4.000000000000000000e+00
9.074228523769807264e-01,1.653571482552567973e-01,1.653571482552567695e-01,3.653571482552567806e-01,8.288185792905352400e+00,3.992962421522219696e+00,3.992962421522219696e+00,4.000000000000000000e+00
9.082568807339449490e-01,1.657254500938970809e-01,1.657254500938971087e-01,3.657254500938971198e-01,8.289032003207651655e+00,3.993035410200978852e+00,3.993035410200978852e+00,4.000000000000000000e+00
9.090909090909090606e-01,1.660941691522386798e-01,1.660941691522386798e-01,3.660941691522386909e-01,8.289876761668455885e+00,3.993107641838821387e+00,3.993107641838821387e+00,4.000000000000000000e+00
9.099249374478731722e-01,1.664633051721072232e-01,1.664633051721072232e-01,3.664633051721072343e-01,8.290720091803670755e+00,3.993179124260986868e+00,3.993179124260986868e+00,4.000000000000000000e+00
9.107589658048372838e-01,1.668328578954842156e-01,1.668328578954842434e-01,3.668328578954842545e-01,8.291562016895916543e+00,3.993249865219740791e+00,3.993249865219740791e+00,4.000000000000000000e+00
9.115929941618015064e-01,1.672028270645072590e-01,1.672028270645072312e-01,3.672028270645072423e-01,8.292402559994521027e+00,3.993319872394371028e+00,3.993319872394371028e+00,4.000000000000000000e+00
9.124270225187656180e-01,1.675732124214697472e-01,1.675732124214697749e-01,3.675732124214697860e-01,8.293241743915528374e+00,3.993389153391190494e+00,3.993389153391190494e+00,4.000000000000000000e+00
9.132610508757297296e-01,1.679440137088212270e-01,1.679440137088212270e-01,3.679440137088212381e-01,8.294079591241690252e+00,3.993457715743537140e+00,3.993457715743537140e+00,4.000000000000000000e+00
9.140950792326938412e-01,1.683152306691671485e-01,1.683152306691671485e-01,3.683152306691671596e-01,8.294916124322471163e+00,3.993525566911772628e+00,3.993525566911772628e+00,4.000000000000000000e+00
9.149291075896580638e-01,1.686868630452690587e-01,1.686868630452690865e-01,3.686868630452690976e-01,8.295751365274051992e+00,3.993592714283280110e+00,3.993592714283280110e+00,4.000000000000000000e+00
9.157631359466221754e-01,1.690589105800442415e-01,1.690589105800442415e-01,3.690589105800442526e-01,8.296585335979319353e+00,3.993659165172471770e+00,3.993659165172471770e+00,4.000000000000000000e+00
9.165971643035862870e-01,1.694313730165662446e-01,1.694313730165662446e-01,3.694313730165662557e-01,8.297418058087874471e+00,3.993724926820781285e+00,3.993724926820781285e+00,4.000000000000000000e+00
9.174311926605503986e-01,1.698042500980644076e-01,1.698042500980643799e-01,3.698042500980643910e-01,8.298249553016029623e+00,3.993790006396666037e+00,3.993790006396666037e+00,4.000000000000000000e+00
9.182652210175145102e-01,1.701775415679241676e-01,1.701775415679241399e-01,3.701775415679241510e-01,8.299079841946811698e+00,3.993854410995608450e+00,3.993854410995608450e+00,4.000000000000000000e+00
9.190992493744787328e-01,1.705512471696869203e-01,1.705512471696868926e-01,3.705512471696869037e-01,8.299908945829955087e+00,3.993918147640114213e+00,3.993918147640114213e+00,4.000000000000000000e+00
9.199332777314428444e-01,1.709253666470499367e-01,1.709253666470499367e-01,3.709253666470499478e-01,8.300736885381910568e+00,3.993981223279715831e+00,3.993981223279715831e+00,4.000000000000000000e+00
9.207673060884069560e-01,1.712998997438665849e-01,1.712998997438665572e-01,3.712998997438665683e-01,8.301563681085836421e+00,3.994043644790966852e+00,3.994043644790966852e+00,4.000000000000000000e+00
9.216013344453710676e-01,1.716748462041462475e-01,1.716748462041462475e-01,3.716748462041462586e-01,8.302389353191605537e+00,3.994105418977447641e+00,3.994105418977447641e+00,4.000000000000000000e+00
9.224353628023352902e-01,1.720502057720542377e-01,1.720502057720542655e-01,3.720502057720542766e-01,8.303213921715805412e+00,3.994166552569760498e+00,3.994166552569760498e+00,4.000000000000000000e+00
9.232693911592994018e-01,1.724259781919117440e-01,1.724259781919117440e-01,3.724259781919117551e-01,8.304037406441727498e+00,3.994227052225531871e+00,3.994227052225531871e+00,4.000000000000000000e+00
9.241034195162635134e-01,1.728021632081961356e-01,1.728021632081961356e-01,3.728021632081961467e-01,8.304859826919381405e+00,3.994286924529415472e+00,3.994286924529415472e+00,4.000000000000000000e+00
9.249374478732276250e-01,1.731787605655821238e-01,1.731787605655821238e-01,3.731787605655821349e-01,8.305681202600624147e+00,3.994346176030973083e+00,3.994346176030973083e+00,4.000000000000000000e+00
9.257714762301917366e-01,1.735557700089127575e-01,1.735557700089127575e-01,3.735557700089127686e-01,8.306501552883883477e+00,3.994404813240426400e+00,3.994404813240426400e+00,4.000000000000000000e+00
9.266055045871559592e-01,1.739331912830216487e-01,1.739331912830216487e-01,3.739331912830216598e-01,8.307320896530622889e+00,3.994462842465323238e+00,3.994462842465323238e+00,4.000000000000000000e+00
9.274395329441200708e-01,1.743110241329116905e-01,1.743110241329117183e-01,3.743110241329117294e-01,8.308139252099662642e+00,3.994520269949794589e+00,3.994520269949794589e+00,4.000000000000000000e+00
9.282735613010841824e-01,1.746892683037647720e-01,1.746892683037647998e-01,3.746892683037648109e-01,8.308956637973903270e+00,3.994577101882570425e+00,3.994577101882570425e+00,4.000000000000000000e+00
9.291075896580482940e-01,1.750679235409415835e-01,1.750679235409415835e-01,3.750679235409415946e-01,8.309773072360313151e+00,3.994633344396977481e+00,3.994633344396977481e+00,4.000000000000000000e+00
9.299416180150125166e-01,1.754469895899818110e-01,1.754469895899817833e-01,3.754469895899817944e-01,8.310588573289942715e+00,3.994689003570936592e+00,3.994689003570936592e+00,4.000000000000000000e+00
9.307756463719766282e-01,1.758264661966038589e-01,1.758264661966038589e-01,3.758264661966038700e-01,8.311403158617908460e+00,3.994744085426966240e+00,3.994744085426966240e+00,4.000000000000000000e+00
9.316096747289407398e-01,1.762063531067050992e-01,1.762063531067051270e-01,3.762063531067051381e-01,8.312216846023407157e+00,3.994798595932182561e+00,3.994798595932182561e+00,4.000000000000000000e+00
9.324437030859048514e-01,1.765866500663618166e-01,1.765866500663618166e-01,3.765866500663618277e-01,8.313029653009706976e+00,3.994852540998296231e+00,3.994852540998296231e+00,4.000000000000000000e+00
9.332777314428690740e-01,1.769673568218291804e-01,1.769673568218291804e-01,3.769673568218291915e-01,8.313841596904152809e+00,3.994905926481614689e+00,3.994905926481614689e+00,4.000000000000000000e+00
